,State,Day,YOYPctChange
1122,Connecticut,10/3/20,-8.16
1123,Connecticut,10/4/20,7.91
1124,Connecticut,10/5/20,5.92
1125,Connecticut,10/6/20,-26.28
1126,Connecticut,10/7/20,-28.28
1127,Connecticut,10/8/20,-14.14
1128,Connecticut,10/9/20,-6.15
1129,Connecticut,10/10/20,-1.06
1130,Connecticut,10/11/20,-3.73
1131,Connecticut,10/12/20,-34.02
1132,Connecticut,10/13/20,-45.57
1133,Connecticut,10/14/20,-13.14
1134,Connecticut,10/15/20,-0.7
1135,Connecticut,10/16/20,-33.17
1136,Connecticut,10/17/20,-6.65
1137,Connecticut,10/18/20,3.56
1138,Connecticut,10/19/20,-30.38
1139,Connecticut,10/20/20,-31.7
1140,Connecticut,10/21/20,-30.12
1141,Connecticut,10/22/20,-10.89
1142,Connecticut,10/23/20,-9.82
1143,Connecticut,10/24/20,-3.69
1144,Connecticut,10/25/20,-2.74
1145,Connecticut,10/26/20,-40.4
1146,Connecticut,10/27/20,-35.34
1147,Connecticut,10/28/20,-32.58
1148,Connecticut,10/29/20,-16.24
1149,Connecticut,10/30/20,-37.5
1150,Connecticut,10/31/20,-47.22
1151,Connecticut,11/1/20,-38.19
1152,Connecticut,11/2/20,-55.61
1153,Connecticut,11/3/20,-55.02
1154,Connecticut,11/4/20,-43.32
1155,Connecticut,11/5/20,-28.64
1156,Connecticut,11/6/20,-15.54
1157,Connecticut,11/7/20,-11.68
1158,Connecticut,11/8/20,-6.19
1159,Connecticut,11/9/20,-33.91
1160,Connecticut,11/10/20,-3.66
1161,Connecticut,11/11/20,-34.47
1162,Connecticut,11/12/20,-50.23
1163,Connecticut,11/13/20,-46.85
1164,Connecticut,11/14/20,-36.6
1165,Connecticut,11/15/20,-47.51
1166,Connecticut,11/16/20,-57.59
1167,Connecticut,11/17/20,-62.09
1168,Connecticut,11/18/20,-60.3
1169,Connecticut,11/19/20,-56.99
1170,Connecticut,11/20/20,-45.86
1171,Connecticut,11/21/20,-43.52
1172,Connecticut,11/22/20,-43.73
1173,Connecticut,11/23/20,-58.74
1174,Connecticut,11/24/20,-57.1
1175,Connecticut,11/25/20,-55.38
1176,Connecticut,11/26/20,-64.65
1177,Connecticut,11/27/20,-53.21
1178,Connecticut,11/28/20,-42.23
1179,Connecticut,11/29/20,40.98
1180,Connecticut,11/30/20,-41.87
1181,Connecticut,12/1/20,-61.07
1182,Connecticut,12/2/20,-64.73
1183,Connecticut,12/3/20,-58.5
1184,Connecticut,12/4/20,-54.31
1185,Connecticut,12/5/20,-59.89
1186,Connecticut,12/6/20,-51.24
1187,Connecticut,12/7/20,-65.71
1188,Connecticut,12/8/20,-73.71
1189,Connecticut,12/9/20,-65.05
1190,Connecticut,12/10/20,-66.09
1191,Connecticut,12/11/20,-50.47
1192,Delaware,2/18/20,
1193,Delaware,2/19/20,
1194,Delaware,2/20/20,
1195,Delaware,2/21/20,
1196,Delaware,2/22/20,
1197,Delaware,2/23/20,
1198,Delaware,2/24/20,
1199,Delaware,2/25/20,
1200,Delaware,2/26/20,
1201,Delaware,2/27/20,
1202,Delaware,2/28/20,
1203,Delaware,2/29/20,
1204,Delaware,3/1/20,
1205,Delaware,3/2/20,
1206,Delaware,3/3/20,
1207,Delaware,3/4/20,
1208,Delaware,3/5/20,
1209,Delaware,3/6/20,
1210,Delaware,3/7/20,
1211,Delaware,3/8/20,
1212,Delaware,3/9/20,
1213,Delaware,3/10/20,
1214,Delaware,3/11/20,
1215,Delaware,3/12/20,
1216,Delaware,3/13/20,
1217,Delaware,3/14/20,
1218,Delaware,3/15/20,
1219,Delaware,3/16/20,
1220,Delaware,3/17/20,
1221,Delaware,3/18/20,
1222,Delaware,3/19/20,
1223,Delaware,3/20/20,
1224,Delaware,3/21/20,
1225,Delaware,3/22/20,
1226,Delaware,3/23/20,
1227,Delaware,3/24/20,
1228,Delaware,3/25/20,
1229,Delaware,3/26/20,
1230,Delaware,3/27/20,
1231,Delaware,3/28/20,
1232,Delaware,3/29/20,
1233,Delaware,3/30/20,
1234,Delaware,3/31/20,
1235,Delaware,4/1/20,
1236,Delaware,4/2/20,
1237,Delaware,4/3/20,
1238,Delaware,4/4/20,
1239,Delaware,4/5/20,
1240,Delaware,4/6/20,
1241,Delaware,4/7/20,
1242,Delaware,4/8/20,
1243,Delaware,4/9/20,
1244,Delaware,4/10/20,
1245,Delaware,4/11/20,
1246,Delaware,4/12/20,
1247,Delaware,4/13/20,
1248,Delaware,4/14/20,
1249,Delaware,4/15/20,
1250,Delaware,4/16/20,
1251,Delaware,4/17/20,
1252,Delaware,4/18/20,
1253,Delaware,4/19/20,
1254,Delaware,4/20/20,
1255,Delaware,4/21/20,
1256,Delaware,4/22/20,
1257,Delaware,4/23/20,
1258,Delaware,4/24/20,
1259,Delaware,4/25/20,
1260,Delaware,4/26/20,
1261,Delaware,4/27/20,
1262,Delaware,4/28/20,
1263,Delaware,4/29/20,
1264,Delaware,4/30/20,
1265,Delaware,5/1/20,
1266,Delaware,5/2/20,
1267,Delaware,5/3/20,
1268,Delaware,5/4/20,
1269,Delaware,5/5/20,
1270,Delaware,5/6/20,
1271,Delaware,5/7/20,
1272,Delaware,5/8/20,
1273,Delaware,5/9/20,
1274,Delaware,5/10/20,
1275,Delaware,5/11/20,
1276,Delaware,5/12/20,
1277,Delaware,5/13/20,
1278,Delaware,5/14/20,
1279,Delaware,5/15/20,
1280,Delaware,5/16/20,
1281,Delaware,5/17/20,
1282,Delaware,5/18/20,
1283,Delaware,5/19/20,
1284,Delaware,5/20/20,
1285,Delaware,5/21/20,
1286,Delaware,5/22/20,
1287,Delaware,5/23/20,
1288,Delaware,5/24/20,
1289,Delaware,5/25/20,
1290,Delaware,5/26/20,
1291,Delaware,5/27/20,
1292,Delaware,5/28/20,
1293,Delaware,5/29/20,
1294,Delaware,5/30/20,
1295,Delaware,5/31/20,
1296,Delaware,6/1/20,
1297,Delaware,6/2/20,
1298,Delaware,6/3/20,
1299,Delaware,6/4/20,
1300,Delaware,6/5/20,
1301,Delaware,6/6/20,
1302,Delaware,6/7/20,
1303,Delaware,6/8/20,
1304,Delaware,6/9/20,
1305,Delaware,6/10/20,
1306,Delaware,6/11/20,
1307,Delaware,6/12/20,
1308,Delaware,6/13/20,
1309,Delaware,6/14/20,
1310,Delaware,6/15/20,
1311,Delaware,6/16/20,
1312,Delaware,6/17/20,
1313,Delaware,6/18/20,
1314,Delaware,6/19/20,
1315,Delaware,6/20/20,
1316,Delaware,6/21/20,
1317,Delaware,6/22/20,
1318,Delaware,6/23/20,
1319,Delaware,6/24/20,
1320,Delaware,6/25/20,
1321,Delaware,6/26/20,
1322,Delaware,6/27/20,
1323,Delaware,6/28/20,
1324,Delaware,6/29/20,
1325,Delaware,6/30/20,
1326,Delaware,7/1/20,
1327,Delaware,7/2/20,
1328,Delaware,7/3/20,
1329,Delaware,7/4/20,
1330,Delaware,7/5/20,
1331,Delaware,7/6/20,
1332,Delaware,7/7/20,
1333,Delaware,7/8/20,
1334,Delaware,7/9/20,
1335,Delaware,7/10/20,
1336,Delaware,7/11/20,
1337,Delaware,7/12/20,
1338,Delaware,7/13/20,
1339,Delaware,7/14/20,
1340,Delaware,7/15/20,
1341,Delaware,7/16/20,
1342,Delaware,7/17/20,
1343,Delaware,7/18/20,
1344,Delaware,7/19/20,
1345,Delaware,7/20/20,
1346,Delaware,7/21/20,
1347,Delaware,7/22/20,
1348,Delaware,7/23/20,
1349,Delaware,7/24/20,
1350,Delaware,7/25/20,
1351,Delaware,7/26/20,
1352,Delaware,7/27/20,
1353,Delaware,7/28/20,
1354,Delaware,7/29/20,
1355,Delaware,7/30/20,
1356,Delaware,7/31/20,
1357,Delaware,8/1/20,
1358,Delaware,8/2/20,
1359,Delaware,8/3/20,
1360,Delaware,8/4/20,
1361,Delaware,8/5/20,
1362,Delaware,8/6/20,
1363,Delaware,8/7/20,
1364,Delaware,8/8/20,
1365,Delaware,8/9/20,
1366,Delaware,8/10/20,
1367,Delaware,8/11/20,
1368,Delaware,8/12/20,
1369,Delaware,8/13/20,
1370,Delaware,8/14/20,
1371,Delaware,8/15/20,
1372,Delaware,8/16/20,
1373,Delaware,8/17/20,
1374,Delaware,8/18/20,
1375,Delaware,8/19/20,
1376,Delaware,8/20/20,
1377,Delaware,8/21/20,
1378,Delaware,8/22/20,
1379,Delaware,8/23/20,
1380,Delaware,8/24/20,
1381,Delaware,8/25/20,
1382,Delaware,8/26/20,
1383,Delaware,8/27/20,
1384,Delaware,8/28/20,
1385,Delaware,8/29/20,
1386,Delaware,8/30/20,
1387,Delaware,8/31/20,
1388,Delaware,9/1/20,
1389,Delaware,9/2/20,
1390,Delaware,9/3/20,
1391,Delaware,9/4/20,
1392,Delaware,9/5/20,
1393,Delaware,9/6/20,
1394,Delaware,9/7/20,
1395,Delaware,9/8/20,
1396,Delaware,9/9/20,
1397,Delaware,9/10/20,
1398,Delaware,9/11/20,
1399,Delaware,9/12/20,
1400,Delaware,9/13/20,
1401,Delaware,9/14/20,
1402,Delaware,9/15/20,
1403,Delaware,9/16/20,
1404,Delaware,9/17/20,
1405,Delaware,9/18/20,
1406,Delaware,9/19/20,
1407,Delaware,9/20/20,
1408,Delaware,9/21/20,
1409,Delaware,9/22/20,
1410,Delaware,9/23/20,
1411,Delaware,9/24/20,
1412,Delaware,9/25/20,
1413,Delaware,9/26/20,
1414,Delaware,9/27/20,
1415,Delaware,9/28/20,
1416,Delaware,9/29/20,
1417,Delaware,9/30/20,
1418,Delaware,10/1/20,
1419,Delaware,10/2/20,
1420,Delaware,10/3/20,
1421,Delaware,10/4/20,
1422,Delaware,10/5/20,
1423,Delaware,10/6/20,
1424,Delaware,10/7/20,
1425,Delaware,10/8/20,
1426,Delaware,10/9/20,
1427,Delaware,10/10/20,
1428,Delaware,10/11/20,
1429,Delaware,10/12/20,
1430,Delaware,10/13/20,
1431,Delaware,10/14/20,
1432,Delaware,10/15/20,
1433,Delaware,10/16/20,
1434,Delaware,10/17/20,
1435,Delaware,10/18/20,
1436,Delaware,10/19/20,
1437,Delaware,10/20/20,
1438,Delaware,10/21/20,
1439,Delaware,10/22/20,
1440,Delaware,10/23/20,
1441,Delaware,10/24/20,
1442,Delaware,10/25/20,
1443,Delaware,10/26/20,
1444,Delaware,10/27/20,
1445,Delaware,10/28/20,
1446,Delaware,10/29/20,
1447,Delaware,10/30/20,
1448,Delaware,10/31/20,
1449,Delaware,11/1/20,
1450,Delaware,11/2/20,
1451,Delaware,11/3/20,
1452,Delaware,11/4/20,
1453,Delaware,11/5/20,
1454,Delaware,11/6/20,
1455,Delaware,11/7/20,
1456,Delaware,11/8/20,
1457,Delaware,11/9/20,-58.31
1458,Delaware,11/10/20,-27.99
1459,Delaware,11/11/20,-33.16
1460,Delaware,11/12/20,-50.38
1461,Delaware,11/13/20,-40.94
1462,Delaware,11/14/20,-32.54
1463,Delaware,11/15/20,-43.6
1464,Delaware,11/16/20,-53.78
1465,Delaware,11/17/20,-55.19
1466,Delaware,11/18/20,-47.31
1467,Delaware,11/19/20,-49.29
1468,Delaware,11/20/20,-40.33
1469,Delaware,11/21/20,-39.48
1470,Delaware,11/22/20,-46.57
1471,Delaware,11/23/20,-55.48
1472,Delaware,11/24/20,-61.34
1473,Delaware,11/25/20,-54.32
1474,Delaware,11/26/20,-69.36
1475,Delaware,11/27/20,-61.09
1476,Delaware,11/28/20,-49.18
1477,Delaware,11/29/20,-51.51
1478,Delaware,11/30/20,-61.99
1479,Delaware,12/1/20,-61.93
1480,Delaware,12/2/20,-65.08
1481,Delaware,12/3/20,-58.91
1482,Delaware,12/4/20,-54.1
1483,Delaware,12/5/20,-45.6
1484,Delaware,12/6/20,-59.67
1485,Delaware,12/7/20,-67.89
1486,Delaware,12/8/20,-73.03
1487,Delaware,12/9/20,-71.93
1488,Delaware,12/10/20,-67.28
1489,Delaware,12/11/20,-51.52
1490,Florida,2/18/20,0.0
1491,Florida,2/19/20,-3.0
1492,Florida,2/20/20,-4.0
1493,Florida,2/21/20,-5.0
1494,Florida,2/22/20,2.0
1495,Florida,2/23/20,2.0
1496,Florida,2/24/20,2.0
1497,Florida,2/25/20,5.0
1498,Florida,2/26/20,3.0
1499,Florida,2/27/20,4.0
1500,Florida,2/28/20,2.0
1501,Florida,2/29/20,0.0
1502,Florida,3/1/20,-5.0
1503,Florida,3/2/20,-10.0
1504,Florida,3/3/20,-10.0
1505,Florida,3/4/20,-8.0
1506,Florida,3/5/20,-7.0
1507,Florida,3/6/20,-5.0
1508,Florida,3/7/20,-2.0
1509,Florida,3/8/20,-5.0
1510,Florida,3/9/20,-18.0
1511,Florida,3/10/20,-18.0
1512,Florida,3/11/20,-18.0
1513,Florida,3/12/20,-23.0
1514,Florida,3/13/20,-28.0
1515,Florida,3/14/20,-31.0
1516,Florida,3/15/20,-38.0
1517,Florida,3/16/20,-47.0
1518,Florida,3/17/20,-76.0
1519,Florida,3/18/20,-84.0
1520,Florida,3/19/20,-89.64
1521,Florida,3/20/20,-97.11
1522,Florida,3/21/20,-99.97
1523,Florida,3/22/20,-99.99
1524,Florida,3/23/20,-99.99
1525,Florida,3/24/20,-100.0
1526,Florida,3/25/20,-100.0
1527,Florida,3/26/20,-100.0
1528,Florida,3/27/20,-100.0
1529,Florida,3/28/20,-100.0
1530,Florida,3/29/20,-100.0
1531,Florida,3/30/20,-100.0
1532,Florida,3/31/20,-100.0
1533,Florida,4/1/20,-100.0
1534,Florida,4/2/20,-100.0
1535,Florida,4/3/20,-100.0
1536,Florida,4/4/20,-100.0
1537,Florida,4/5/20,-100.0
1538,Florida,4/6/20,-100.0
1539,Florida,4/7/20,-100.0
1540,Florida,4/8/20,-100.0
1541,Florida,4/9/20,-100.0
1542,Florida,4/10/20,-100.0
1543,Florida,4/11/20,-100.0
1544,Florida,4/12/20,-100.0
1545,Florida,4/13/20,-100.0
1546,Florida,4/14/20,-100.0
1547,Florida,4/15/20,-100.0
1548,Florida,4/16/20,-100.0
1549,Florida,4/17/20,-100.0
1550,Florida,4/18/20,-100.0
1551,Florida,4/19/20,-100.0
1552,Florida,4/20/20,-100.0
1553,Florida,4/21/20,-100.0
1554,Florida,4/22/20,-100.0
1555,Florida,4/23/20,-100.0
1556,Florida,4/24/20,-100.0
1557,Florida,4/25/20,-99.99
1558,Florida,4/26/20,-100.0
1559,Florida,4/27/20,-100.0
1560,Florida,4/28/20,-100.0
1561,Florida,4/29/20,-100.0
1562,Florida,4/30/20,-100.0
1563,Florida,5/1/20,-100.0
1564,Florida,5/2/20,-100.0
1565,Florida,5/3/20,-100.0
1566,Florida,5/4/20,-92.08
1567,Florida,5/5/20,-92.75
1568,Florida,5/6/20,-92.16
1569,Florida,5/7/20,-91.3
1570,Florida,5/8/20,-88.22
1571,Florida,5/9/20,-89.26
1572,Florida,5/10/20,-89.26
1573,Florida,5/11/20,-87.16
1574,Florida,5/12/20,-83.84
1575,Florida,5/13/20,-83.05
1576,Florida,5/14/20,-82.71
1577,Florida,5/15/20,-81.29
1578,Florida,5/16/20,-79.93
1579,Florida,5/17/20,-80.44
1580,Florida,5/18/20,-82.49
1581,Florida,5/19/20,-77.09
1582,Florida,5/20/20,-74.16
1583,Florida,5/21/20,-71.62
1584,Florida,5/22/20,-67.68
1585,Florida,5/23/20,-66.35
1586,Florida,5/24/20,-70.22
1587,Florida,5/25/20,-70.33
1588,Florida,5/26/20,-68.51
1589,Florida,5/27/20,-62.98
1590,Florida,5/28/20,-62.37
1591,Florida,5/29/20,-57.56
1592,Florida,5/30/20,-54.68
1593,Florida,5/31/20,-60.5
1594,Florida,6/1/20,-65.91
1595,Florida,6/2/20,-64.34
1596,Florida,6/3/20,-61.72
1597,Florida,6/4/20,-58.19
1598,Florida,6/5/20,-51.6
1599,Florida,6/6/20,-51.92
1600,Florida,6/7/20,-49.9
1601,Florida,6/8/20,-55.38
1602,Florida,6/9/20,-50.43
1603,Florida,6/10/20,-51.02
1604,Florida,6/11/20,-48.54
1605,Florida,6/12/20,-40.73
1606,Florida,6/13/20,-43.28
1607,Florida,6/14/20,-64.71
1608,Florida,6/15/20,-47.6
1609,Florida,6/16/20,-43.89
1610,Florida,6/17/20,-44.75
1611,Florida,6/18/20,-49.6
1612,Florida,6/19/20,-45.66
1613,Florida,6/20/20,-41.31
1614,Florida,6/21/20,-16.26
1615,Florida,6/22/20,-52.08
1616,Florida,6/23/20,-51.57
1617,Florida,6/24/20,-52.86
1618,Florida,6/25/20,-52.95
1619,Florida,6/26/20,-47.38
1620,Florida,6/27/20,-48.91
1621,Florida,6/28/20,-50.07
1622,Florida,6/29/20,-56.84
1623,Florida,6/30/20,-55.83
1624,Florida,7/1/20,-62.0
1625,Florida,7/2/20,-54.55
1626,Florida,7/3/20,-52.05
1627,Florida,7/4/20,-66.28
